eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01511E+11,2015,11,12,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Galliagh,54.969078,-7.195835,2,0,The incident occurred in County Londonderry.,"11/12/2015: Four assailants attacked a civilian in Galliagh, Northern Ireland, United Kingdom. The victim was injured in the assault. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,4,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Paramilitary attack gang branded thugs',"" Derry Journal, November 13, 2015.","""Suspected dissident republicans attack man in Northern Ireland's Londonderry,"" Jane's Terrorism Watch Report, November 16, 2015.",,START Primary Collection,-9,-9,1,1,
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Saint Denis,48.929565,2.359244,1,0,The incident occurred at the Stade de France.,"11/13/2015: A suicide bomber detonated near Gate D of the Stade de France, where a soccer match was taking place, in Saint Denis suburb, near Paris, France. In addition to the bomber, at least one Portuguese civilian was killed in the blast. This was one of three incidents at the Stade de France and one of eight coordinated attacks carried out in Paris on the same day. At least 53 people were injured in the three bombings at Stade de France. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Stade de France,Gate D of Stadium,69,France,14,Private Citizens & Property,68,Named Civilian,Not Applicable,Civilian: Manuel Colaco Dias,162,Portugal,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,An explosives-laden belt was used in the attack.,2,0,1,34,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""Three Hours of Terror in Paris, Moment by Moment,"" The New York Times, November 15, 2015.","""Euro 2016 and the forgotten victims of Saint-Denis,"" The Guardian, June 3, 2016.",START Primary Collection,1,1,1,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Paris,48.856644,2.34233,1,0,The incident occurred in the 10th Arrondissement.,"11/13/2015: Assailants opened fire on Le Carillon and Le Petit Cambodge restaurants in 10th arrondissement, Paris, France. At least 15 people were killed and 10 others were injured in the assault. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,1,Business,2,Restaurant/Bar/Café,Le Carillon; Le Petit Cambodge,Restaurants,69,France,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,999,Multinational,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Kalashnikovs were used in the attack.,15,0,0,26,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""In Memoriam: Paris Terror Attacks,"" CNN, November 28, 2015.","""Three Hours of Terror in Paris, Moment by Moment,"" The New York Times, November 15, 2015.",START Primary Collection,1,1,1,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Saint Denis,48.929565,2.359244,1,0,The incident occurred at the Stade de France.,"11/13/2015: A suicide bomber detonated near Gate H of Stade de France, where a soccer match was taking place, in Saint Denis suburb, near Paris, France. The suicide bomber was killed in the blast. This was one of three incidents at the Stade de France and one of eight coordinated attacks carried out in Paris on the same day. At least 53 people were injured in the three bombings at Stade de France. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Stade de France,Gate H of Stadium,69,France,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,An explosives-laden vest was used in the attack.,1,0,1,34,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""Three Hours of Terror in Paris, Moment by Moment,"" The New York Times, November 15, 2015.","""Euro 2016 and the forgotten victims of Saint-Denis,"" The Guardian, June 3, 2016.",START Primary Collection,1,1,0,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Paris,48.856644,2.34233,1,0,The incident occurred in the 10th Arrondissement.,"11/13/2015: Assailants opened fire on Cafe Bonne Biere in 10th Arrondissement, Paris, France. At least five people were killed and eight others were wounded in the assault. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,1,Business,2,Restaurant/Bar/Café,Cafe Bonne Biere,Restaurant,69,France,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,5,0,0,24,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""Three Hours of Terror in Paris, Moment by Moment,"" The New York Times, November 15, 2015.","""Paris terror attack: Everything we know on Saturday afternoon,"" The Telegraph, November 21, 2015.",START Primary Collection,1,1,0,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Paris,48.856644,2.34233,1,0,The incident occurred in the 10th Arrondissement.,"11/13/2015: Assailants opened fire on the terrace of La Belle Equipe bar in 10th arrondissement, Paris, France. At least 19 people, including one American citizen, were killed and nine other people were injured in the assault. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,1,Business,2,Restaurant/Bar/Café,La Belle Equipe,Bar,69,France,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,999,Multinational,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,-99,-99,1,7,"Posted to website, blog, etc.",,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,19,1,0,26,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""In Memoriam: Paris Terror Attacks,"" CNN, November 28, 2015.","""Three Hours of Terror in Paris, Moment by Moment,"" The New York Times, November 15, 2015.",START Primary Collection,1,1,1,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Paris,48.856644,2.34233,1,0,The incident occurred at Comptoir Voltaire in the 11th Arrondissement.,"11/13/2015: A suicide bomber detonated at Comptoir Voltaire restaurant in 11th arrondissement, Paris, France. The suicide bomber was killed and at least one other person was injured in the blast. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Café,Comptoir Voltaire,Restaurant,69,France,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,,1,0,1,18,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""Three Hours of Terror in Paris, Moment by Moment,"" The New York Times, November 15, 2015.","""Paris terror attack: Everything we know on Saturday afternoon,"" The Telegraph, November 21, 2015.",START Primary Collection,1,1,0,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Paris,48.856644,2.34233,1,0,The incident occurred in the 11th Arrondissement.,"11/13/2015: Three suicide bombers opened fire on Bataclan concert hall, where an Eagles of Death Metal concert was being held, in 11th arrondissement, Paris, France. In addition to the three bombers, at least 90 people were killed and 200 others were injured in the attack. Additionally, at least 20 civilians were taken hostage for two hours during the incident. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,1,5,Hostage Taking (Barricade Incident),3,Bombing/Explosion,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Bataclan,Concert Hall,69,France,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,999,Multinational,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,3,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),6,Explosives,7,Grenade,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,"Three explosives-laden vests, grenades, and AK-47 assault rifles were used in the attack.",93,0,3,217,0,0,1,3,Minor (likely < $1 million),-99,A concert hall was damaged in this attack.,1,20,0,2,,,,0,,,,,,6,Combination,-99,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""In Memoriam: Paris Terror Attacks,"" CNN, November 28, 2015.","""Stories of those who died in the Paris attacks,"" The Associated Press, November 25, 2015.",START Primary Collection,1,1,1,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,69,France,8,Western Europe,Ile-de-France,Saint Denis,48.929565,2.359244,1,0,The incident occurred at the Stade de France.,"11/13/2015: A suicide bomber detonated near the Stade de France, where a soccer match was taking place, in Saint Denis suburb, near Paris, France. The suicide bomber was killed in the blast. This was one of three incidents at the Stade de France and one of eight coordinated attacks carried out by the Islamic State of Iraq and the Levant (ISIL) in Paris on November 13, 2015. At least 53 people were injured in the three bombings at Stade de France. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Stade de France,Stadium,69,France,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,0,,,0,1,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,An explosives-laden vest was used in the attack.,1,0,1,34,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Casualties numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, and 201511130009.","""For Survivors of Paris Attacks, Mental Scars May Outlast Wounds,"" The New York Times, November 30, 2015.","""Three Hours of Terror in Paris, Moment by Moment,"" The New York Times, November 15, 2015.","""Euro 2016 and the forgotten victims of Saint-Denis,"" The Guardian, June 3, 2016.",START Primary Collection,1,1,0,1,"201511130002, 201511130003, 201511130004, 201511130005, 201511130006, 201511130007, 201511130008, 201511130009"
2.01511E+11,2015,11,13,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,The incident occurred in the Cranbrook Gardens area in the Ardoyne neighborhood.,"11/13/2015: Assailants shot and injured a civilian at Cranbrook Gardens in Ardoyne neighborhood, Belfast, Northern Ireland, United Kingdom. The New Irish Republican Army claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,233,Northern Ireland,,,,,,,,,,,,,,,,,The New Irish Republican Army,,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""'IRA' admits shooting man at house,"" Irish News, December 5, 2015.",,,START Primary Collection,1,1,1,1,
2.01511E+11,2015,11,14,,0,,38,Canada,1,North America,Ontario,Peterborough,44.309058,-78.319747,1,0,,"11/14/2015: Assailants set fire to Al-Salaam Mosque in Peterborough city, Ontario province, Canada. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Al-Salaam Mosque,Mosque,38,Canada,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mosque was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Peterborough synagogue welcomes Muslims displaced by mosque arson,"" CBC, November 27, 2015.","""Peterborough mosque set ablaze in suspected hate crime,"" CBC, November 15, 2015.","""Fire marshal investigating after mosque set on fire in Peterborough,"" CTV News, November 15, 2015.",START Primary Collection,-9,-9,0,-9,
2.01511E+11,2015,11,14,,0,,198,Sweden,8,Western Europe,Orebro,Orebro,59.275263,15.213411,1,0,,"11/14/2015: Assailants attacked the regional headquarters building of the Swedish Social Democratic Party in Orebro city, Sweden. No casualties were reported but the building was damaged in the attack. This was one of two related attacks in Orebro on the same day. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Swedish Social Democratic Party,Headquarters,198,Sweden,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been related to the Paris attacks.",0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Vandals attack Swedish government buildings,"" The Local Sweden, November 14, 2015.",,,START Primary Collection,-9,-9,0,-9,"201511140046, 201511140047"
2.01511E+11,2015,11,14,,0,,198,Sweden,8,Western Europe,Orebro,Orebro,59.275263,15.213411,1,0,,"11/14/2015: Assailants attacked the regional headquarters building of the Green Party in Orebro city, Sweden. No casualties were reported but the building was damaged in the attack. This was one of two related attacks in Orebro on the same day. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Green Party,Headquarters,198,Sweden,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been related to the Paris attacks.",0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Vandals attack Swedish government buildings,"" The Local Sweden, November 14, 2015.",,,START Primary Collection,-9,-9,0,-9,"201511140046, 201511140047"
2.01511E+11,2015,11,14,,0,,142,Netherlands,8,Western Europe,North Brabant,Roosendaal,51.525402,4.482369,1,0,,"11/14/2015: An assailant doused a prayer room with gasoline and attempted to set fire to a mosque in Roosendaal, North Brabant, Netherlands. There were no reported casualties as the fire failed to ignite. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Unknown,Mosque,142,Netherlands,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Gasoline was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The mosque was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Netherlands mosque attacks and rising Islamophobia,"" Al Jazeera, March 16, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.01511E+11,2015,11,15,,0,,217,United States,1,North America,Connecticut,Meriden,41.519714,-72.840257,1,0,The incident occurred along Main Street.,"11/15/2015: Assailants opened fire on the Baitul Aman Mosque on Main Street in Meriden, Connecticut, United States. There were no reported casualties, though the mosque was damaged in the attack. No group claimed responsibility for the incident; however authorities identified the assailant as Ted Hakey Junior, who confessed to the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Baitul Aman Mosque,Mosque,217,United States,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of violence targeting members of the Muslim community following the Paris attacks.",0,,,1,1,1,1,8,Personal claim,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,5,Firearms,3,Handgun,,,,,,,,,An M14 rifle and a 9-mm handgun were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Ex-Marine Pleads Guilty in Meriden Mosque Shooting,"" NBC Connecticut, February 11, 2016.","""Police, FBI investigate shots fired at Meriden mosque,"" San Francisco Chronicle, November 17, 2015.","""FBI Investigating Bullets Fired at Meriden Mosque: Police,"" NBC Connecticut, November 17, 2015.",START Primary Collection,-9,-9,0,-9,
2.01511E+11,2015,11,15,,0,,603,United Kingdom,8,Western Europe,Scotland,Methil,56.184843,-3.016402,1,0,,"11/15/2015: Assailants assaulted a Muslim restaurant owner outside a fast food restaurant in Methil city, Scotland, United Kingdom. The restaurant owner and his wife were injured in the assault. No group claimed responsibility for the incident; however, sources noted that the assailants shouted anti-Muslim slurs and referenced the recent attacks in Paris.",1,1,1,0,,,0,1,0,8,Unarmed Assault,,,,,14,Private Citizens & Property,69,Religion Identified,Not Applicable,Muslim Civilian: Mohammed Khalid,216,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the assailants referenced the Paris attacks and the Islamic State of Iraq and the Levant (ISIL) during the attack.",0,,,0,15,2,0,,,,,,,,,,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""A Scottish Man Hospitalised After His Family Was Attacked Outside Of His Restaurant,"" BuzzFeed, November 17, 2015.","""Paris attacks: Fife takeaway owner seriously injured in 'revenge' assault,"" International Business Times UK, November 16, 2015.","""Shocking moment Muslim takeaway workers are attacked by gang of thugs 'shouting ISIS' 24 hours after Paris terror attacks,"" Mail Online UK, November 18, 2015.",START Primary Collection,-9,-9,1,1,
2.01511E+11,2015,11,15,,0,,75,Germany,8,Western Europe,Mecklenburg-West Pomerania,Trassenheide,54.085787,13.864722,1,0,,"11/15/2015: Assailants set fire to a planned refugee center in Trassenheide, Mecklenburg-West Pomerania, Germany. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,65,Refugee (including Camps/IDP/Asylum Seekers),Unknown,Planned Refugee Center,75,Germany,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),108075,"A planned refugee center sustained 100,000 EUR ($108,075 USD) in damages.",0,,,,,,,,,,,,,,,,,"""Fire arrest at refugee home in Trassenheide,"" The Nordkurier, November 15, 2015.","""Investigators go from firefighting to refugee homes,"" Ostsee-Zeitung, November 15, 2015.",,START Primary Collection,-9,-9,0,-9,
